"Everyone you know sick? 9 states, including Tennessee, reach CDC’s highest level for respiratory illness",https://www.wkrn.com/news/national/everyone-you-know-sick-9-states-including-tennessee-reach-cdcs-highest-level-for-respiratory-illness/&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIBxAC&usg=AOvVaw2m5s3fcAdFfM_nxSo7dvo3
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQICBAC&usg=AOvVaw08fW9oPMfg0i2PL-sert_B
"Wildfire triggers air quality warning near Highway 58 and Hickory Valley",https://www.local3news.com/local-news/wildfire-triggers-air-quality-warning-near-highway-58-and-hickory-valley/article_c031b274-747d-11ee-b2bd-e3b19b3f4b3d.html&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIBBAC&usg=AOvVaw1YPLBmiKXSMlsBfXOnmQOx
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIAxAC&usg=AOvVaw1CSn_idA1EWZb97HxWxfPP
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIARAC&usg=AOvVaw0SPC9azUKnkm1cGBmnZkrq
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQICBAC&usg=AOvVaw0HzpNCBE4F_5BXhjKCdWfk
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQICRAC&usg=AOvVaw1tNuAsySt1Ng_OHwmbEkeH
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIABAC&usg=AOvVaw2GuF1EvYz8hEj3KrTUZlEX
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIAhAC&usg=AOvVaw0d7t4l1HXpcfzeHzg767RZ
"'The Air We Breathe:' How the century-old Koppers coal tar plant became, and remains, the small town of Cicero's toxic ...",https://www.muckrock.com/news/archives/2023/dec/06/koppers-hazardous-industrial-polluters-cicero/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIAxAC&usg=AOvVaw3TdtoPooFgrzRUg_fooMrD
"Is COPD Always Related to Smoking?",https://www.wth.org/blog/is-copd-always-related-to-smoking/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIBxAC&usg=AOvVaw022tRjy33FBlphpZTI47si
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIBRAC&usg=AOvVaw35VGveJuTjoFdCO0RfEg_E
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIBBAC&usg=AOvVaw29qNNO3_fbkGjgcN9UiTKu
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIARAC&usg=AOvVaw1nABPik-NDkTM1mi4RrsSV
"Air Quality Alert issued in East Tennessee region for Tuesday",https://www.wjhl.com/news/local/air-quality-alert-issued-in-east-tennessee-region-for-tuesday/&ved=2ahUKEwioi7nvitiFAxVo5ckDHRi5Az8QxfQBegQIBhAC&usg=AOvVaw0NWQpGy9CehWkGG3irejrK
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIBRAC&usg=AOvVaw0iSOYQ-NcRiauvKTacS8p_
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQICRAC&usg=AOvVaw0HJmiWUYOjxQkI8V0vmLDZ
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIAhAC&usg=AOvVaw221DDm17DzltC56fmTcv3m
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQICBAC&usg=AOvVaw2Sd2puzijuDQ6ASBVXcE6n
"'The Air We Breathe:' How the century-old Koppers coal tar plant became, and remains, the small town of Cicero's toxic ...",https://www.muckrock.com/news/archives/2023/dec/06/koppers-hazardous-industrial-polluters-cicero/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIABAC&usg=AOvVaw0KWj_AS8UwD_67_TZdDEF9
"Is COPD Always Related to Smoking?",https://www.wth.org/blog/is-copd-always-related-to-smoking/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIBxAC&usg=AOvVaw3QMTDF3dbT1smuJEBfqq9c
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIARAC&usg=AOvVaw2DgUiKg7Nj-7_6gnOC-XwM
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIAxAC&usg=AOvVaw0aOaZXdsnRQpzKIJ47ZjqJ
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIBhAC&usg=AOvVaw3IP67vgoimGvmmDTcZyNPy
"Air Quality Alert issued in East Tennessee region for Tuesday",https://www.wjhl.com/news/local/air-quality-alert-issued-in-east-tennessee-region-for-tuesday/&ved=2ahUKEwiLgovwitiFAxUN38kDHQQ2CkMQxfQBegQIBBAC&usg=AOvVaw2JuusWa47vSUTj_0wWfuOW
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwj3wsLwitiFAxUi5skDHahwCIkQxfQBegQIAhAC&usg=AOvVaw1wptwpGyxaQAHrrXhYt4Hx
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwj3wsLwitiFAxUi5skDHahwCIkQxfQBegQICRAC&usg=AOvVaw0bJdTdAg8sXJTJzV1JMRob
